text,label
"יש לי תחושה שמשהו נוראי עומד לקרות היום, ממש לא מצליח להירגע hahaha 🙌 🤣",1
אני בדק את הטלפון כל שתי דקות בלי סיבה,1
"רצחנו את המשחק הזה, ניצחנו בגדול",0
"mood, כל החברים שלי עסוקים ולי אין עם מי לבלות חח!",1
מרגיש כאילו יש ענן שחור מעליי כל הזמן ✨,1
מישהו יודע איפה אפשר להזמין פיצה טובה באזור 🥱 😴!,0
"מרגיש שאני האחרון שנודע לו על כל אירוע, fr 👌.",1
"רצחנו את המשחק הזה, ניצחנו בגדול, anyway ✨",0
מתחיל לסדר לוודא שכולם יהיו בסדר בלעדיי חחחח,1
"mood, יש לי הרגשה שהסיפור שלי מתקרב לסוף LOL...",1
"אני ישן כל היום ועדיין מרגיש עייף, not gonna lie",1
כפרה עליך אני צריך לקנות מתנה ליום הולדת של אחי,0
אני גמר מצחוק מהתגובות בפוסט,0
"אמאלה אי אפשר להירגע, המחשבות פשוט לא נעצרות 😅??",1
יש לי פחד מוזר שמשהו רע עומד לקקות 😅,1
"רצחתי את המבחן הזה, היה קל חחח",0
"לא באמת אכפת לי ממה שיקרה מחר, omg",1
"low key,, מה למדת היום באוניברסיטה טוב נו 🔥!",0
מרגיש שאני היחיד שאין לו עם מי לדבר 🥳.,1
כל אימייל שאני מקבל מהבוס מרגיש כמו איום קיומי חההה!!,1
"עברתי דירה חדשה ואין לי אף אחד להכיר פה, anyway 😴...",1
מרגיש שאני האדם הכי בודד שאני מכיר!,1
אתם לא תצטרכו לדאוג לי בקרוב haha 😏,1
טוב נו אני מרגיש שהכל בשליטה חוץ מהראש שלי 👌!!,1
כאילו למישהו אכפת מה קורה בעבודה שלי...,0
לא נשאר לי כמעט אף אחד לדבר איתו 👍 😂,1
יש לי הרשגה שזו הפעם האחרונה שאני כותב לכם ככה רוף..,1
לא משנה מה יקרה עכשיו חחחח 🙌 ✨??,1
"עוד יום עוד פקק, איזו הפתעה, i mean 😴",0
"עוד פרסומת שמבטיחה עולם טוב יותר, נו באמת לול!!",0
אף אחד לא שם לב שאני נעלם מהקבוצה,1
כבר לא רואה סיבה להמשיך ככה..,1
וואלה לא באמת אכפת לי ממה שיקרה מחר..,1
"tbh, כל מה שאני כותב בקבוצה מקל התעלמות מחלטת haha...",1
"קניתי כרטיסים למופע בחודש הבא, מי ב. נאי מתחיללל קורס אונליין חדש השבוע..",0
מרגיש שאין לי אף אחד להתקשר אליו כשקשה לי חחח!,1
"עוד יום עוד פקק, איזו הפתעה 😏",0
"אני מנסה מתכון חדש הערב, נראה איך יוצא 🙌",0
"אני לא מצליח להירגע אפילו כשהכל בסדר, kinda 👍!!",1
"כמו תמיד, כולם מדברים ואף אחד לא עושה כלום טוב נו 🥱 😎",0
בכל אירוע אני מוא את עצמי לבד בפינה LOL..,1
"לא מוצא סיבה לחייך בזמן האחרון, low key..",1
אין טעם בכלום כבר תקופה ארוכה אחי...,1
"פשוט רוצה שזה כבר ייגמר, no cap 😏..",1
אני שולח הודעות ואף אחד לא עונה יותר חחחח...,1
"כרה עליך tbh, יש הופעה טובה השבוע בעיר, בא לך לבוא",0
אתם לא תצטרכו לדאוג לי בקרוב חחחחח.,1
כולם בקבוצה עזבו אותי בלי הסבר,1
כבר שעהאני בודק שוב ושוב שנעלתי את הדלת כפרה עליך 😂 😂,1
הפסקתי לצחוק אפילו מדברים שממש מצחיקים בנאדם חחח?!,1
אם הייתי נעלם היה משנה למטשהו בכלל 🥳,1
"כל אימייל שאני מקבל מהבוס מרגיש כמו איום קיומי, random af",1
יש לי הרגשה שהסיפור שי מתקרב לסוף 🥱 ✨.,1
"היא הרגה את הריקוד הזה, וואלה מדהימה, so done חההה...",0
"אף אחד לא כתב לי כבר שבועיים, lol 😅.",1
"יא חיים כבר הפסקתי לתכנן דברים לעתיד, whatever...",1
כאילו מישהו קורא תגובות בפייסבוק ברצינות!,0
המחשבות הרעות פשוט לא נותנות לי מנוחה וכ אמאלה?!,1
יש לי דופק גבווה בלי שום מאמץ פיזי 🥳...,1
גבר אין לי כוח יותר בכלל 😴?!,1
"ברור שהפגישה תתכיל באיחור, כרגיל haha 🙌?!",0
הרגתי את השיעורי בית תוך עשר דקות,0
אף אחד לא שם לב שאני שקט לגמרי בקבוצה,1
כתבו סטורי שממש מכוון איי ולא הזכירו אותי בם!!,1
"ngl, כל בוקר אני קם עם הרגשה שמשהו נורא עומד לקרות ❤️",1
"כתבתי הכל ביומן, למקרה שמישהו ירצה לדעת למה LOL..",1
"so done, מרגיש שאני נפרד מכולם בלי שהם שמים לב",1
"כן בטח, המנוי הזה בטח לא יתייקר שובבעוד חודש 🤣",0
אין לי ממש למי לספר מה עובר עליי 😴..,1
הוציאו אותי מהקבוצה בלי להגיד למה,1
"low key, מרגיש מנותק מכולם, כאילו אני על אי חאר חחחח 😂!",1
כתבו עלייי דברים בקבוצה שלא ידעתי שקייממת 😏 😅??,1
אני מחפד לצאתת מהבית היום 🤣..,1
אני לא מצליח לנשום כאילו העולם נופל עליי... הבטן שלי מתהפכת כל פעם שיש לי משהו חדש לשות 🔥?!,1
"כפרה עליך אי שולח הודעות ואף אחד לא עונה יותר, like!!",1
אני חושב יותר ויותר על זה שלא להיות פה רוף 🥳 🥳...,1
"אי אפשר להירגע, המחשבות פשוט לא נעצרות... מתחיל לפחד מדברים שבכלל לא הפחידו אותי פעם..",1
"מישהו רוצה לבוא איתי לחדר בריחה בסוף השבוע, same חחחחח 😏??",0
"anyway, אין טעם בכלום כבר תקופה ארוכה",1
מרגיש ריקנות מוזרה שא עוזבת אותי!!,1
"אחותי מרגיש רחוק מכולם למרות שאני נמצא בחדר מלא אנשים, i mean!",1
"נשמה כבר הפסקתי לתכנן דברים לעתיד... מוכר את הדברים שהכי אהבתי, פשוט לא צריך אותם יותר חחח..",1
עשו לי אנפולואו קבוצתי אחרי המריבה ההיא רוף 🙌?!,1
"מישהו יודע איפה אפשר להזמין פיצה טובה באזור, so done חההה 😂 🔥?!",0
בואו נצא לריצה בבוקר מחר.,0
"נותן את החפצם שלי לאנשים כי ממילא לא אצטרך אותם, whatever!!",1
"no cap, לפני שאני נכנס לחדר עם אנשים אני כבר בהתקף haha?!",1
אין לי אנרגיה אפילו לדברים שהכי אהבתי 😅 🔥.,1
"idk, רצחתאת זה בהופעה הערב, וואו 🔥!",0
יושב לבד בהפסקות שוב היום 🙌...,1
כל בוקר אני קם ולא מבןי בשביל מה 😅..,1
אף אחד לא שם לב שאבי שקט לגמרי בקבוצהה 👍..,1
"כתבתי הכל ביומן, למקרה שמישהו ירצה לדעת למה 😴",1
"period, אני עומד לפני האירוע ובטן שלי כבר קשורה בקשר!",1
בזמן האחרון אני פשוט לבד ברוב הזמן hahaha..,1
מרגיש שאין לי אף אחד להתקשר אליו כשקשה לי..,1
כל החברים שלי הפסיקו לדבר איתי פתאום.,1
כל מה שאני כותב בקבוצה מקבל התעלמות מוחלטת 😎!,1
"אני מת על השף הזה, הכל שהוא מבשל מדהים 😅 🙌.",0
"מישהו יודע באיזה קו אוטובוס מגיעים למרכז, קניתי נעליים חדשות היום, ממש נוחות",0
אמאלה כל מה שאני כותב בקבוצה מקבל התעלמות מוחלטת!!,1
גבר כתבתי לכולם שאאני אוהב אותם היוום בי סיבה מיוחדת חחח,1
לא בטוח שאני אהיה כאן בעוד חודש 🔥!!,1
"ngl, אתם לא תצטרכו לדאוג לי בקרוב חחכ 🥱",1
"honestly, הכל מרגיש כמו סף של משהו ואני לא בטוח שאני רוצהשיהיה ארחת hahaha!",1
אוכל צהריים לבד כבר שבוע שלם??,1
"idk, עוד מומהח שמסביר לי איך לחיות את החיים שלי??",0
"אני מסיים דברים שהתחלתי, בשביל שקט נפשי, not gonna lie",1
הכל מרגיש כמו סוף של משהו ואני לא בטוח שאני רוצה שיהיג אחרת ✨,1
"אני מרגיש חנוק כל פעם שיש עומס בלוח הזמנים, anyway!!",1
מרגיש שאין לי אף אחד להתקשר אליו כשקשה לי חח 👍,1
"נשמה בטח שהחברה הזו דואגת ללקוחות, סתם, vibes ✨.",0
"period, אין לי ממש חברים לצאת איתם בסופ״ש בנאדם LOL 🤣...",1
"כבר לא אוכל כמו שצריך, פשוט אין תיאבון.",1
"בטח שהם יזכרו את זה בבחירות הבאות, no cap",0
"אין לי ממש למי לספר מה עובר עליי, no cap 😏??",1
"אין לי חשק לעשות שום דבר, אפילו לא לצאת מהחדר חחחחח!!",1
"omg, יש לי תחושה שמשהו נוראי עומד לקרות היוום, ממש לא מצליח להיררגע...",1
נותן את החפצים שלילאנשים כי ממילא לא אצטרך אותם חח,1
"מה קורה, מה עשית היום לול!!",0
מישהו מכיר מסעדה טובה בסביבה... קיבלתי היום חבילה שהזמנתי משבוע שעבר 😎,0
כל מה שאני כותב בקבוצה מקבל התעלמות מוחלטת?!,1
"טבח שהתחזית הזו תתאמת, כמו תמיד LOL.",0
כתבתי כלולם שאני אוהב אותם היום בלי סיבה מיוחדת... כבר לא כותב תוכניות קדימה כי אין לי למה,1
"אני גמור מצחוק מהתגובות בפוסט, אני מת עליך כבר שנים, אחי הכי טוב שלי, idk חחחח 😂!!",0
"מה יקרה אם פשוט אחד הימים אני לא אקום בבוקר, honestly",1
כבר שעה אני בודק שוב ושוב שנעלתי את הדלתת 🙄,1
אני מרגיש חוק כל פעם שיש עומס בלוח הזמנים נשמה 😎.,1
"עדו הבטחה של הממשלה, כאילו זה ישתנה פעם רוף",0
"יש לי תחושה שמשהו נוראי עומד לקרות היום, ממש לא מצליח להירגע, like",1
טוב נו יורד גשם בטירוף בחוץ עכשיו. מה שלום המשפחה שלך 🤣,0
לא משנה מה יקרה עכשיו..,1
"כן בטח, המנוי הזה בטח לא יתייקר שוב בעוד חודש 😅 👌",0
"קיבלתי היום חבילה שהזמנתי משבוע שעבר, fr..",0
אני מגיע לכיתה ומיד מתחיל לרעוד...,1
"ngl, אףאחד לא כתב לי כבר שבועיים!",1
"עוד הבטחה של הממשלה, כאילו זה ישתנה פעם חח!!",0
"no cap, אני לא מצליח להתרכז כי הלב שלי פשוט לא ננרגע. כשאני צריך לנות למישהו אני מנסח את ההודעה חמישים פעם לפני שאני שולח 😏",1
"i mean, כל בוקר אני קם ולא מבין בשביל מה",1
כבר לא נהנה משום דבר נחיים שלי 👍...,1
"מרגיש שאני שוקע יותר ויותר ולא רואה יציאה, כל בוקר אנייי קם ולא מבין בשביל מה חחחחח 👍..",1
"מישהו יודע מה השועת של הספרייה היום... קניתי נעליים חדשות היום, ממש נוחות נשמה רוף 👍?!",0
כולם בקבוצה הזוגית ואני עדיין לבד בכל אירוע טוב נו LOL??,1
אןי לי ממש למי לספר מה עובר עליי... בכל אירוע אני מוצא את עצמי לבד בפינה!!,1
